timestamp,voltage_ch0,voltage_ch1,percent_ch0,percent_ch1,percent_mean,valid,watered,pump_seconds,device
2026-09-12T00:14:52Z,1.5548,0.8839,89.8,79.9,84.8,true,false,0,potpi-esp01
2026-09-12T01:14:52Z,1.5548,0.8871,89.8,79.6,84.7,true,false,0,potpi-esp01
2026-09-12T02:14:52Z,1.5548,0.8871,89.8,79.6,84.7,true,false,0,potpi-esp01
2026-09-12T03:14:52Z,1.5565,0.8871,89.7,79.6,84.6,true,false,0,potpi-esp01
2026-09-12T04:14:52Z,1.5581,0.8871,89.6,79.6,84.6,true,false,0,potpi-esp01
2026-09-12T05:14:52Z,1.5581,0.8903,89.6,79.3,84.4,true,false,0,potpi-esp01
2026-09-12T06:14:52Z,1.5581,0.8903,89.6,79.3,84.4,true,false,0,potpi-esp01
2026-09-12T07:14:52Z,1.5581,0.8903,89.6,79.3,84.4,true,false,0,potpi-esp01
2026-09-12T08:14:52Z,1.5581,0.8903,89.6,79.3,84.4,true,false,0,potpi-esp01
2026-09-12T09:14:52Z,1.5581,0.8903,89.6,79.3,84.4,true,false,0,potpi-esp01
2026-09-12T10:14:53Z,1.5581,0.8903,89.6,79.3,84.4,true,false,0,potpi-esp01
2026-09-12T11:14:53Z,1.5581,0.8903,89.6,79.3,84.4,true,false,0,potpi-esp01
2026-09-12T12:14:53Z,1.5581,0.8935,89.6,79.1,84.3,true,false,0,potpi-esp01
2026-09-12T13:14:53Z,1.5581,0.8935,89.6,79.1,84.3,true,false,0,potpi-esp01
2026-09-12T14:14:53Z,1.5581,0.8935,89.6,79.1,84.3,true,false,0,potpi-esp01
2026-09-12T15:14:53Z,1.5597,0.8935,89.5,79.1,84.3,true,false,0,potpi-esp01
2026-09-12T16:14:53Z,1.5613,0.8935,89.3,79.1,84.2,true,false,0,potpi-esp01
2026-09-12T17:14:53Z,1.5613,0.8935,89.3,79.1,84.2,true,false,0,potpi-esp01
2026-09-12T18:14:53Z,1.5613,0.8935,89.3,79.1,84.2,true,false,0,potpi-esp01
2026-09-12T19:14:53Z,1.5613,0.8968,89.3,78.8,84.1,true,false,0,potpi-esp01
2026-09-12T20:14:53Z,1.5613,0.8968,89.3,78.8,84.1,true,false,0,potpi-esp01
2026-09-12T21:14:53Z,1.5613,0.8968,89.3,78.8,84.1,true,false,0,potpi-esp01
